sentence1;sentence2;similarity_score
Tu voi ke tu na rie a dir mitho va,,,;Tyrop m imi;2.905508756637573
ok annÃƒÆ’Ã‚Â©e 9? viens coucou ÃƒÆ’Ã‚Â©tÃƒÆ’Ã‚Â© . ca a je 2 Biz finir toi quoi mon et 2 ah;C'est parce que je suis a  fond dans mes partiels,,,;2.2710413932800293
Me cherches pas sinon je re-boode (rooh ca va je rigole) ;J'ÃƒÆ’Ã‚Â©tais la seule venir en tram Ptdr..;1.72090744972229
4 ct bon';montrera ca..car me Tu jvois ps tt brancher sans;2.805715560913086
Ben je sais pas a priori tu veux pas me voir.donc je t'ecoute je suis obeisante pour une fois tu devrais aatre contente,,,;Voila !   ;2.483454942703247
Pas de pb ! On arrivera a  se voir un jour !,) bon sejour alors ;Pfou...c'est vraiment pas la richesse..lol,,,;2.0481274127960205
Tu voudrais pas revenir chercher pour moi?   ;Repas fini, on se promene. C'estAnon qui suit mdr ;2.0950124263763428
Au moins tu as finideg,,,;Coooouuuucoooouu deeee caaaarcaaaassoooonee;3.866271495819092
"Je ne sais pas si on peut le changer mais je me moque de le savoir car je fais mienne la modalite de Mister Anon : ""ca me fait trop de plaisir"". Merci mon poupounou. Je t'envoie la photo illuminee des qu'on arrive a mettre la main sur un cruciforme. Poupoune comble.";Il raconte enco re np tq ÃƒÆ’Ã‚Â§a m ' c asse les couilles;1.858077883720398
Jsuis pas chez moi la ce soir ;Moi cest pasAnon  ,,,;2.511441469192505
Bah ils s ont d ÃƒÆ’Ã‚Â©jÃƒÆ’Ã‚Â  en ret ard mdr;ca marche super bien,),,;3.1746139526367188
Tout le monde auraessaye mais j'suis contente, sa poteest amoureuse. caepanouie;Teexcuse a  chaque fois que tu m'ecris je suis soiten train de travailler soiten groupe du coup j'oublie de repondre ! Lol mardi soir pro je ssen vac ;3.7218096256256095
Mdr ils sont trop fort !! Avec ca on a toutes les chances pour reussir ;A la muscu? ;2.141709089279175
Bonjour cheri ! ! ! J'esp ere que tu as bien dormi ! Moi non a  cote ils ont fait du bruit toute la nuit ! Horrible ! Bonne journee cheri doux je t'aime !,,,;Simon a qqes devoirs mais c Bouffer ps encore le plein rÃƒÆ’Ã‚Â©gime !;2.7150087356567383
I tore aple jpens ;Idem  !!!!!!!;3.22651743888855
en c peut etre elle juste en une femme entorse';oui eux ms ac pense vois j;2.8310706615448
tu ma peut mer donner que ma charge pas de tel';matin Tpeux la? Cimer. planning m'envoyer rebelotte...LOL google le plus demain en doc Et;3.8647549152374263
et frr tkt ps de prob;Franchement bof ...Mais d'ici ce soir j'esp ere que ca  ira mieux ... Je resterai sage , pas d'alcool pour moi !,,,;3.882579803466797
Oui je l'ai je savais pas que c'etait de lui en faite je l'avais pas ecrit,,,;penseea moi aujourdhhui! que lec et mec plus qui il saime du ps trop';3.8732621669769287
Nan mais jmamuse  mais la c moin rigolo  mes gp vont planter un cerisier donc je creuse ,,,;Ah je sais assourdir prenom...Anon =P;2.4462335109710693
Tmtc;Ouf merci bcp vraiment car j'ÃƒÆ’Ã‚Â©tais trop Psk trop trop crevÃƒÆ’Ã‚Â©e !;2.2602782249450684
c'est letude qu'ÃƒÆ’Ã‚Â  pr hein linstant;Nan je l'ai pas,,,;2.822964668273926
Onest aiu mac do ;Avec Anon ;3.187746047973633
Tu fais c'ÃƒÆ’Ã‚Â©tait pr mettre du parfum... GratosÃƒÂ¢Ã¢â€šÂ¬Ã‚Â¦;Ok pas cool... Ben non tant pis je le ferai seule. La chambre est trop trop laide je suis degoutee et en plein soleil aussi... Je pars mercredi donc je ne pourrai pas aller en ville, demain je fini de nettoyer et mercredi kine. Voilou. Poutou Poutou, on se verra a  la maison,,,;2.5471415519714355
ah ben oui !,,,;D ÃƒÆ’Ã‚Â©solÃƒÆ’Ã‚Â©e je t ' ai complÃƒÆ’Ã‚Â¨tement za ppÃƒÆ’Ã‚Â© dta leur. .. Bo nui ko - m eme.;3.3489365577697754
mon pr Je valide jeudi Moui... billet alors?!;mdr avec plaisir mais la je suis a  Anon donc ca va aatre un peu complique  ,,,;2.408663272857666
Je sais ps perso jpense que les macintosh vaut mieux l acheter a l apple store nn? Comme ca il te le mette en et texplik tt;mai ok et si ya du monde?';2.06287693977356
"""aaaah nul est lol pour y ' que a du monde dans encore?""";Et a 4h... Et entre midi et deux ...,,,;2.30327582359314
Mais va pas sur iph ils on pas de reporter la bas ils mettent les infos de engadget,,,;"""o hey hey hey! je j ' te souhaite tu un plus tres joyeux n ' anniversaire! pas alice vu te souhaite aussi nos un vie tres joyeux est anniv '!""";2.3883373737335205
Oui je l'aientendue hier  comment tu la trooves? Je te reprends plus tard, je suisen retard la . Coorage poor ton controle! ;Toooo bad ! Une autre fois ca c'est sur ! Bonne soiree coequipiere biere pong !,,,;2.0809531211853027
Quietat ce?;Pfff... prends la peine de te repondre juste parcque tu tai fait chier;2.331854820251465
Je sais plus j'ai pas assez de place de garder mes conversations   je la vide 1 a 2 fois pas jour ma boite d'envoi  ,,,;J ADO RE ta f oto de p rofile! !!!;2.1642627716064453
Ok  allergique a  retardement ',,,;OOOkiiii mooooiii jreecooommeeeenceeee aaaa 13h15 juuuuskaa 15.15 yyaaaauuraaaa laa plaayy raameeeeneeeer voooos maaneeetteee aaaauu piiiireeee;3.8854706287384033
jtassure on rentre pas tard le dimanche, tu peux laisser ta voiture a st nic..;On partira vers 17 h 3en tgv !!!!!!;2.4978599548339844
cc! ns burger si au faire veux tu On est; 'Ca dit q8ki?' ;2.3790578842163086
All ez! Va zi stp;and alors et alors....';2.84596586227417
mais tkt ps;da ns le k iosque ta des magazi nes c ca??;2.727543592453003
Oh que oui que oui   tues pas sur castelnau? ;Ok pas de souci passe une bonne nuit pleins de gros bisous je t aime ;2.281605958938598
J'ai fait une sieste je vais de me lever, je suis decalquee ..,,,;Oohhhh tu me saoule ... Mdrrrr ;2.596765756607056
Chu chez milliampere pote lol on.fait une.chichaet toi;Tu veux dire, les tiens ? Je crois pas ;3.321007490158081
Anon!!!!!! Mdr il nyen a plu!!! Trop tard ;Jvais essayer a la borne LOL,,,;2.385952472686768
Y me semble... ATT jai pas mes affaires en face.. jv alle voir et te dire 2 min jdeprime LOL,,,;Nnaaaaannn ... Il faut que tu fasses TON choix en fonction de mes conditions ... C'est pas le maame chose !!!,,,;2.3052940368652344
J'ai du quitter fb, tu disais quoi?,,,;Ah pasevident tout ca =='et pourquoi pas oui  merci  ;2.9995105266571045
meuf;Bah oui bien sur depuis hier il est pas repasse chez lui ! Je sens je vais jamais les recuperer ses dvd !,,,;3.895938634872437
o tes Ã¢â€ â€™ oqp?';en + tt plus fait est maison moi avec les des legumes du roi jardin!';2.339087963104248
Tu me tel Relou Stp ?;Tu aimes Relou Stp ?;2.668341636657715
Bah ecoute jme plains pas... J'ai tellement la peche que si tu faisais une soiree pour halloween franchement je viendrais !,),,;Je suis tellement ÃƒÂ©nervÃƒÂ©e que si tu faisais une soirÃƒÂ©e pour Halloween franchement je viendrais !,),;2.3985636234283447
Grrrr ÃƒÆ’Ã‚Â§a Frangin va le moral?;Grrrr Frangin se sent-il bien ?;2.393623352050781
Bah vo ui! t ' en dou tais e ncore?;Tu es sÃƒÂ»r de ne pas vouloir faire ÃƒÂ§a ?;2.4528489112854004
type FrÃƒÆ’Ã‚Â©rot arrÃƒÆ’Ã‚Âªte d'faire le boloss devant tt le monde.;type FrÃƒÆ’Ã‚Â©rot arrÃƒÂªter de faire le boloss devant le monde.;1.9531888961791992
J'ai eu peur !,,,;J'avais peur !,,,;2.3842930793762207
Are you in tonight ? ;ÃƒÅ tes-vous de tonalitÃƒÂ© ?;2.297762155532837
repond pas a mes textos d'amour;Ne rÃƒÂ©ponds pas ÃƒÂ  mes textos d'amour;3.1622602939605717
 c'est pas bien tout ca  demain je te prend ;Ãƒâ€¡a ne va pas demain, je t'emmÃƒÂ¨ne.;2.2167294025421143
Ouai ? tfk;Oui ?;3.4197311401367188
Je viens?,,,;J'arrive ?;2.820727825164795
parceque je suis chez lui,,,;Parce que je suis chez lui,;2.6227340698242188
Moi de meme? ca va sinon tu as passe une bonne semaine?,,,;Je vais bien, ou avez-vous eu une bonne semaine?,;2.2639191150665283
En plus debut decembre c'est les partiels pour moi..;De plus, au dÃƒÂ©but de dÃƒÂ©cembre, c'est les partiels pour moi.;1.6167397499084473
Ah ah elle a quelle age?? Moi aussi jy v apres!,,,;Quel ÃƒÂ¢ge a-t-elle ?;2.628589391708374
tkt va te faire enculer;Tkt va te baiser.;2.524990558624268
Ohhhh tkt po tt de suitemm  !!!!!!!;!!! !!! !!! !!! !!! !!! !!! !!! !!! !!! !!! !!! !!! !!!;3.660907506942749
Pareil, justeen weekend  vivement dimanche prochain enesperent qu'il fasse plus beau...  Faudra que tu me raconte tout depuis le temps... avec montbeliard... 'Tu va au fimu a  Belfort ? ;"Donc, juste le week-end prochain, dimanche prochain, tu espÃƒÂ¨res que ÃƒÂ§a ira mieux... tu devras tout le temps me dire... avec Montbeliard... ""Tu vas au fimu ÃƒÂ  Belfort ?";1.967514514923096
C'est bon tkt   et on est au kebab devant la distil,,,;C'est un bon tkt et on est au kebab devant la distillerie,;3.878338575363159
Ne mensuellement pas;Ne pas faire mensuellement;3.097220659255981
Et a part cardio tu as fait quoi,,,;Et ÃƒÂ  part le cardio, tu as fait quoi,;2.5823779106140137
Bah non du coup c'est toi,,,;Pas du tout, c'est toi.;2.483853816986084
j'ai trop trop froid...!!;J'ai trop froid !!;3.252773761749268
Non dans 2 min. Mais j'suis pas certaine que t'en aienvie.et moi non plus, dans ce cas. ;Pas dans deux minutes, mais je ne suis pas sÃƒÂ»r que tu le veuilles non plus, dans ce cas.;2.6057136058807373
Okkk ta nptq trouvÃƒÆ’Ã‚Â© dautre nouveautÃƒÆ’Ã‚Â©s ?;Okkk votre nptq a trouvÃƒÂ© d'autres nouvelles choses ?;1.8968486785888672
Mouhaha raviolis wsh ici aussi;Mouhaha raviolis wsh ici aussi;2.3638036251068115
" ""T ' as biKffeD tt le HaVon et le ch8giao??"" ";"""Etes-vous biKffeD avec le HaVon et le ch8giao ?""";2.1021430492401123
Oki d oki je v ais voir! Mer ci;Oki d'Oki, je vais voir !;1.8143466711044312
Ma m'a achete un tout gros, trop beau. Voila , Maintenant laisse moi lol;Ma mÃƒÂ¨re m'a achetÃƒÂ© un gros, trop beau.;2.410874843597412
ans... Oh putin 20 Aie aie...;des annÃƒÂ©es... oh putin 20 aie aie...;2.340575695037842
Pourquoi ta raccroche ? ;Pourquoi raccroches-tu ?;2.666520595550537
Et oui mais pas de 3eme mi temps vu l'heure ;Et oui mais pas de troisiÃƒÂ¨me demi-temps vu le temps;2.8045990467071533
Mais pas sa alors s'il te plait mon coeur..;Mais pas elle alors s'il te plaÃƒÂ®t, chÃƒÂ©rie..;1.5656194686889648
C glamour ca comme phrase lol,,,;C glamour ca comme une phrase lol,;2.639460563659668
Et tu m ' as ja mais i nvitÃƒÆ’Ã‚Â© un jo ur p rÃƒÆ’Ã‚Â©cis dc jappe lle ps ca une invitati on.;Et vous m'avez, mais vous ne pouvez pas avoir un jour prÃƒÂ©cis dc jappe lle ps ca un invitation.;2.2664613723754883
nn je suis bien ;Je vais bien.;3.000549554824829
Nope ! Bah stu veux on tape une bataille navale Meuf ou un trivial pursuit hein;Non, bien, tu veux frapper une bataille navale, Meuf, ou un puruit trivial, hein ?;2.0876431465148926
Coocoo man tu c koi ojoordhui gete a la riviere g pris de tro belle foto. Tu vera ce soir.et cetai poor te dire ke tu tinkiete pas je rentre ce soir poor mange. Bizoo ;L'homme de Coocoo que tu as pris ÃƒÂ  la riviere, tu verras ce soir.;2.069244623184204
Ah tu lui as demande auj?,,,;Ah, tu lui as demandÃƒÂ©,;2.7721118927001958
Bonjour Je voulais savoir comment ca se passait avec Blow, si il allait bienet si ca va un peu mieux avec les furets, voila Bonne journeeet courageen le travail ! Bisous;Bonjour, je voulais savoir comment ÃƒÂ§a se passait avec Blow, s'il allait bien et si ÃƒÂ§a va un peu mieux avec les furets, voici une bonne journÃƒÂ©e et du courage au travail!;2.2523961067199707
BahAnon etAnon sont plus ensembles ?! :o,,,;BahAnon et Anon sont plus ensemble ?! :o,,;2.350682258605957
Moi jy suis,,,;Je suis Jy,;2.900195360183716
Pardon pourquoi ??,,,;Je suis dÃƒÂ©solÃƒÂ© pourquoi?,;2.6155927181243896
sa mai bien thÃƒÆ’Ã‚Â¨se soutenu bien s'est en Ns pssÃƒÆ’Ã‚Â©. va tt tres a Phil tt tres;sa thÃƒÂ¨se peut bien bien se soutenir dans Ns psÃƒÆ’Ã‚Â©. va beaucoup ÃƒÆ’ Phil tt tres;2.3916120529174805
A demain !  !!!!!!!;A demain!!!!!!!;3.76227593421936
Pas de news kes tfai?,,,;Pas de nouvelles Tfai?,,,,;2.487238883972168
Ah dommage ms Osef cool!;Ah, dÃƒÂ©solÃƒÂ©, cool Osef !;1.8949730396270752
Je t aime,,,;Je t'aime,;2.8421554565429688
Ok si tu l as au telefone peu lui demander ??;D'accord si vous avez un peu de tÃƒÂ©lÃƒÂ©fone pour lui demander ?;1.8442894220352173
30min d'avance...  !!;30 minutes ÃƒÂ  l'avance...!!;3.061958074569702
Ok ok ÃƒÆ’Ã‚Â§a aurait ÃƒÆ’Ã‚Â©tÃƒÆ’Ã‚Â© nana fait kan ?;D'accord, ÃƒÂ§a aurait ÃƒÂ©tÃƒÂ© une nana faite kan ?;2.011263132095337
mais fais gaffe de pas coincer t rollers dans le filet,,,;Mais attention ÃƒÂ  ne pas attraper les rouleaux dans le filet,;2.572693347930908
Ok dans 2 min,) ;D'accord dans deux minutes,);3.3122429847717285
Je t'aime ! On arrete la pression.. ;Je t'aime, on arrÃƒÂªte la pression.;2.3254096508026123
O kay j ' atten ds au m eme en droit que d ' hab. @ tte;O kay, je vais au mÃƒÂªme niveau de droit que d'habitude.;2.699014902114868
Oui desole jviens seulement de recevoir. Moi aussi ca va  !!!;Oui, je suis dÃƒÂ©solÃƒÂ©. Je vais bien aussi!!!;2.089216470718384
Fau k tu mette la mise a jour ton tel c genial..;Fau k vous mettez ÃƒÂ  jour votre gÃƒÂ©nie..;2.066516160964966
tu me textos est si ca que va en ps je ne suis ta super soeurette une remonteuse de la moral';Tu m'envoies tellement de messages que je ne suis pas ta grande sÃ…â€œur, une fille morale.;2.00013279914856
" ""Mon tel c ' un wamsknT"" ";"""Mon cul, c'est un balbutiement""";2.732362747192383
wsh pk jai pas a  moi;Je ne suis pas ÃƒÂ  moi.;2.605045318603516
Mouai bah sa ira pas plus vite ste fois si,,,;Ouais, et bien, ÃƒÂ§a n'ira pas plus vite si,;2.73982048034668
Alors t as loue un bateau ke tu veux partir au large ? Lol ;Donc tu as louÃƒÂ© un ke boat que tu veux aller au large ?;1.966069459915161
et lesquels? o g juste u ta reponse pr le chat et potte Ã‚Â· c Ã‚Â· tt Ã¢â‚¬Â¦';et quoi? o g juste votre rÃƒÂ©ponse avant le chat et le potte Ã‚Â· c Ã‚Â· tt ...';2.05933165550232
Je suis dans la chambre. Tu es ou?,,,;Je suis dans la piÃƒÂ¨ce.;2.798516273498535
Meuf allez suplis ta mere tu dis que ce st pr mon annive ! Allez !;Allez, les filles, approvisionne ta mÃƒÂ¨re.;1.6413758993148804
A ce soir !,,,;A ce soir !;2.6887805461883545
On acte notarie quoi tonight?;Qu'est-ce qu'on fait ce soir ?;1.939558029174805
Srx lol oki merci,) ;Srx lol oki merci,);2.765666246414185
"""la ct du ferme dc j ' age ai escalade""";"""l'ÃƒÂ¢ge de la ferme a grimpÃƒÂ©""";2.3605165481567383
Je suis rentree peu de temps apr es toi, je connaissais peu de monde a  partAnon qui discutait avec la bombe americaine.. ! D'ailleurs il est plutot sexy.. Bon retour a  Chartres et courage !,,,;Je suis rentrÃƒÂ© ÃƒÂ  la maison peu aprÃƒÂ¨s vous, je connaissais peu de personnes ÃƒÂ  partAnon qui parlait avec la bombe amÃƒÂ©ricaine..! En outre, il est assez sexy.. Bienvenue ÃƒÂ  Chartres et courage!,,,;2.34615159034729
je oui la tro';Je fais la troÃƒÂ¯ka.;2.921023368835449
Ta ta trousse ?;Ton kit ?;3.215397596359253
"Aha non je me plains pas. J'ai pueu pastoeten plus je suisexcuse vu que j'ai des bequilles . T'inquiete. Ah ouais je vois... Mais moi c'est pas ca qui m'enempechera ! Ouiielles vont ""tres mieux"" merci. Plus que 1semaineet 2jours ! Aha mais c'estelle qui repond pas. Dis lui la meme chose de ma piece";Ah non, je ne me plains pas. J'aurais pu ÃƒÂªtre pastoeten plus je suis dÃƒÂ©solÃƒÂ© puisque j'ai des coquillages. Vous ÃƒÂªtes inquiet. Oh oui je vois... mais je ne suis pas que ÃƒÂ§a me dÃƒÂ©range! Oui, ils vont ÃƒÂªtre mieux merci. Seulement 1 semaine et 2 jours! Aha mais elle ne rÃƒÂ©pond pas. Dites-lui la mÃƒÂªme chose sur ma chambre.;2.0575995445251465
Raccourcir ;Raccourci;4.320198059082031
Tu finis ÃƒÆ’Ã‚Â  minuit frangine meme lÃƒÆ’Ã‚Â  ?;Tu finis ÃƒÂ  minuit, mon pote, mÃƒÂªme ici ?;2.589470386505127
Dors bien. Rappelles toi que je suis la Je t'aime,,,;Souviens-toi que je suis le Je t'aime,;2.7285468578338623
AllÃƒÆ’Ã‚Â© allÃƒÆ’Ã‚Â© dodo sinon la pÃƒÆ’Ã‚Â¨gue demain matin ! BN bsx ÃƒÆ’Ã‚Â  vs 2;Allez dormir si ce n'est le pÃƒÂ¨re demain matin! BN bsx ÃƒÂ  vs 2;2.6740849018096924
Moi je peux pas, j'ai des cours a presence obligatoire ;Je ne peux pas, j'ai des cours obligatoires.;2.7036428451538086
Oubli pas que le samedi 22 (le week-end prochain) on jou a  Av eze..j't en dirai + dans la smaine,,,;N'oubliez pas que le samedi 22 (le week-end prochain) nous jouons Av eze.. Je dirai + dans la matinÃƒÂ©e,;2.341430187225342
"Elle ""p ete"" pas trop? Aha bah t'es pas de 95 toi?,,,";Vous n'avez pas 95 ans ?;2.7454850673675537
on a recu lupuserythemateux dissemine new yorker;On a du lupusthÃƒÂ©mateux ÃƒÂ  dÃƒÂ©miner de nouveau yorker.;2.3460941314697266
Je reviens, je vais manger,,,;Je reviens tout de suite, je vais manger,;2.421308279037476
boulet suis je Oue un lol;je suis un lol;2.8594095706939697
"""g l ' impression dans que tu me bien parles se que une par le interet.""";"""j'ai l'impression que tu ne me parles bien qu'un par l'intÃƒÂ©rÃƒÂªt.""";2.234104633331299
